IchYear	Month	Day	T obs	T mod	P obs	P mod	H obs	H mod	W obs	W mod	SW obs	SW mod
2005	9	8	18.18	18.24	0.00	0.00	74.46	54.10	0.36	2.09	195.25	273.98
2005	9	9	19.05	18.43	0.00	0.11	65.88	59.29	0.79	2.30	143.17	319.72
2005	9	10	17.31	15.17	0.00	10.03	79.33	81.27	0.20	1.92	126.85	299.07
2005	9	11	16.57	14.52	11.40	19.42	86.13	87.08	0.27	1.33	143.06	306.02
2005	9	12	15.57	11.47	0.00	6.50	83.13	91.63	0.18	1.12	156.60	307.96
2005	9	13	13.95	12.07	2.80	1.34	87.83	87.01	0.15	1.41	76.27	222.69
2005	9	14	16.22	12.86	3.00	1.92	83.54	87.49	0.32	1.82	156.13	200.83
2005	9	15	16.21	12.54	0.00	0.00	79.17	81.89	0.48	2.08	150.00	221.30
2005	9	16	17.32	13.95	0.00	7.11	72.50	76.15	0.41	1.88	188.89	135.09
2005	9	17	9.30	6.06	NaN	24.22	92.46	94.50	0.14	1.49	32.76	163.98
2005	9	18	7.82	6.01	0.00	1.01	90.42	80.88	0.37	1.88	40.86	293.61
2005	9	19	8.45	6.28	0.30	0.37	89.13	84.61	0.51	1.63	43.63	241.94
2005	9	20	9.68	6.41	0.30	2.26	88.08	89.25	0.28	0.98	48.61	162.50
2005	9	21	11.00	7.50	0.00	0.16	80.13	85.92	0.28	1.50	138.19	119.35
2005	9	22	11.23	11.54	0.00	0.00	81.25	68.50	0.30	2.32	171.76	134.54
2005	9	23	12.88	11.82	0.00	0.75	82.17	74.47	0.19	1.77	158.45	113.80
2005	9	24	13.48	12.23	0.00	0.53	80.38	77.78	0.26	1.93	180.56	166.20
2005	9	25	12.94	12.79	0.00	0.96	82.08	70.17	0.24	1.79	151.39	250.56
2005	9	26	14.09	11.62	0.00	6.86	81.83	79.40	0.18	1.27	121.18	141.57
2005	9	27	13.03	12.07	19.40	2.48	90.42	80.86	0.42	1.64	32.41	248.06
2005	9	28	13.50	12.21	2.60	1.19	88.13	75.78	0.43	1.81	78.01	157.31
2005	9	29	11.55	9.04	23.50	18.56	91.38	88.86	0.46	1.80	37.73	268.33
2005	9	30	7.08	4.59	6.50	2.29	86.96	90.63	0.20	1.99	77.20	261.30
2005	10	1	7.53	7.82	3.60	0.19	83.96	70.45	0.25	1.66	58.45	266.30
2005	10	2	9.11	7.34	12.40	16.39	90.50	95.63	0.21	1.23	37.85	211.94
2005	10	3	8.98	9.55	1.30	3.59	90.96	83.80	0.66	1.73	33.57	99.81
2005	10	4	12.19	11.73	0.60	7.64	87.33	85.91	0.53	1.55	95.14	103.24
2005	10	5	12.83	12.65	0.40	0.74	87.21	76.60	0.43	2.09	87.04	233.52
2005	10	6	13.69	11.79	0.00	0.00	70.33	61.43	0.89	3.79	139.47	258.15
2005	10	7	14.46	12.31	0.00	0.00	66.21	58.91	0.88	5.03	95.49	257.50
2005	10	8	12.83	11.89	0.00	0.00	77.75	65.03	0.52	2.55	123.61	254.91
2005	10	9	12.20	10.40	0.00	0.00	79.88	77.50	0.17	1.93	148.50	247.31
2005	10	10	11.08	11.13	0.00	0.00	78.96	61.90	0.29	2.40	144.10	214.81
2005	10	11	10.95	10.22	0.00	0.00	60.46	45.30	0.35	3.24	140.97	189.54
2005	10	12	9.25	9.14	0.00	0.00	70.83	47.66	0.21	2.30	138.19	215.19
2005	10	13	8.56	7.79	0.00	0.00	76.79	62.26	0.38	2.06	136.34	168.70
2005	10	14	7.55	7.46	0.00	0.00	84.29	69.02	0.35	1.89	130.32	207.78
2005	10	15	8.06	9.49	0.00	0.00	80.25	54.98	0.27	1.57	124.19	208.33
2005	10	16	6.77	7.36	0.00	0.00	83.21	61.74	0.27	1.08	129.75	226.30
2005	10	17	4.82	4.24	0.00	0.00	83.00	59.41	0.25	2.02	113.89	213.61
2005	10	18	4.03	6.28	0.00	0.00	79.75	41.75	0.25	2.21	131.37	62.78
2005	10	19	6.83	10.54	0.00	0.00	72.13	42.48	0.32	2.05	124.88	172.50
2005	10	20	9.48	10.57	0.00	1.86	76.13	77.13	0.27	1.86	75.00	175.65
2005	10	21	10.23	11.22	0.00	0.00	83.46	69.57	0.29	1.86	109.72	79.17
2005	10	22	9.49	11.07	0.00	0.00	81.17	60.45	0.35	1.90	111.34	83.98
2005	10	23	9.88	10.53	9.70	9.44	84.29	70.88	0.35	1.76	87.96	210.83
2005	10	24	10.28	9.06	0.70	0.09	86.71	73.16	0.52	1.46	109.38	202.59
2005	10	25	9.68	11.42	0.00	0.00	82.25	50.55	0.42	1.98	82.75	201.94
2005	10	26	10.01	11.04	0.00	0.00	82.42	64.49	0.51	2.18	52.89	189.91
2005	10	27	10.35	14.02	0.00	0.00	82.46	53.01	0.37	2.22	110.88	161.11
2005	10	28	9.38	14.67	0.00	0.00	83.42	38.45	0.31	2.09	110.07	171.48
2005	10	29	9.29	13.88	0.00	0.00	81.13	38.11	0.26	1.81	107.87	166.30
2005	10	30	7.88	12.62	0.00	0.00	80.46	38.01	0.28	1.72	108.80	80.83
2005	10	31	7.81	13.33	0.00	0.00	78.25	40.49	0.29	2.19	105.67	139.26
2005	11	1	8.92	10.86	8.10	4.94	80.71	75.84	0.21	1.62	36.46	116.11
2005	11	2	10.48	9.19	0.00	0.00	86.46	71.34	0.33	1.50	73.38	22.41
2005	11	3	10.20	11.85	0.60	0.00	85.00	57.64	0.39	2.12	69.33	147.50
2005	11	4	10.25	12.29	0.00	0.00	83.08	55.02	0.44	1.80	73.38	113.15
2005	11	5	8.05	5.29	4.00	13.26	93.46	92.20	0.15	1.22	10.30	141.02
2005	11	6	7.50	5.96	2.50	2.86	92.83	85.21	0.48	1.77	29.40	160.28
2005	11	7	7.38	6.96	0.00	0.00	90.42	72.39	0.38	1.70	50.23	173.70
2005	11	8	5.34	8.76	0.00	0.00	83.79	41.16	0.35	2.78	87.85	166.11
2005	11	9	5.08	8.38	0.00	0.00	82.00	54.62	0.18	1.81	87.38	164.81
2005	11	10	3.73	6.25	0.00	1.43	87.04	81.29	0.19	0.88	82.75	169.35
2005	11	11	4.44	6.54	0.00	0.01	86.13	65.81	0.50	1.69	79.86	169.81
2005	11	12	2.77	6.93	0.00	0.00	87.42	54.89	0.36	1.62	82.41	167.13
2005	11	13	3.30	7.65	0.00	0.00	85.88	47.38	0.20	1.60	76.27	162.04
2005	11	14	2.43	7.42	0.00	0.00	87.92	49.43	0.26	1.77	18.52	158.61
2005	11	15	1.90	7.62	0.00	0.00	83.46	50.90	0.57	2.48	79.40	154.63
2005	11	16	4.12	3.69	9.00	5.07	89.08	82.42	0.61	2.62	18.29	153.98
2005	11	17	1.01	-2.13	6.20	2.66	92.42	87.36	0.19	2.48	36.00	155.28
2005	11	18	0.00	-3.53	16.50	3.82	95.33	88.82	0.03	2.23	19.21	156.76
2005	11	19	-1.86	-6.06	3.80	0.83	91.75	87.85	0.00	2.24	25.81	143.24
2005	11	20	-2.52	-4.36	0.90	7.19	83.63	69.97	0.00	3.06	34.26	57.22
2005	11	21	-0.10	-3.37	28.00	18.66	93.75	92.28	0.00	2.75	11.11	127.78
2005	11	22	-1.79	-7.91	8.10	5.95	91.46	92.90	0.00	1.71	38.08	136.76
2005	11	23	-4.43	-13.12	0.30	0.16	85.96	93.40	0.00	1.79	60.76	131.48
2005	11	24	-6.38	-10.30	0.00	0.05	82.79	88.86	0.00	1.61	54.17	134.81
2005	11	25	-5.62	-4.74	2.90	5.51	83.50	75.74	0.00	2.50	35.53	98.43
2005	11	26	-3.74	-2.77	0.70	1.04	87.00	72.80	0.54	1.33	33.91	125.74
2005	11	27	-3.73	-6.33	3.60	4.45	91.92	89.84	0.29	1.62	33.80	127.22
2005	11	28	-4.63	-6.47	0.00	0.00	84.54	60.09	0.63	2.82	55.56	129.63
2005	11	29	-5.55	-3.33	0.00	0.43	85.67	65.91	0.75	1.98	33.68	125.56
2005	11	30	-4.96	-6.09	0.00	1.05	91.63	96.26	0.14	1.45	25.69	125.83
2005	12	1	-5.63	-4.70	0.00	0.00	89.13	66.51	0.38	2.60	56.60	120.46
2005	12	2	-3.17	0.10	0.00	0.00	77.13	48.97	0.68	3.63	57.29	37.69
2005	12	3	-0.26	0.51	6.90	10.80	89.08	89.82	0.95	2.57	25.93	113.70
2005	12	4	2.01	0.94	0.00	0.91	84.42	63.59	0.91	3.39	49.42	95.93
2005	12	5	0.88	-1.86	14.20	15.63	93.42	96.89	0.36	1.67	10.07	104.44
2005	12	6	0.76	-6.63	7.40	0.45	95.29	97.06	0.17	2.16	19.56	28.43
2005	12	7	0.68	-6.09	6.70	1.78	94.25	96.61	0.00	2.26	29.98	96.20
2005	12	8	-0.42	-5.28	0.00	0.36	89.00	74.63	0.00	2.47	47.11	105.28
2005	12	9	-1.51	-7.22	0.00	0.00	89.88	89.46	0.00	1.24	21.64	109.17
2005	12	10	-1.71	-9.48	0.10	0.00	88.13	80.02	0.33	1.71	34.61	105.19
2005	12	11	-6.87	-6.43	0.00	0.00	84.92	29.91	0.69	2.11	50.12	89.35
2005	12	12	-6.14	-0.52	0.00	7.21	82.25	68.03	0.30	2.03	45.02	100.65
2005	12	13	-2.30	-3.58	3.00	0.36	89.04	99.00	0.44	1.06	29.75	100.74
2005	12	14	-1.80	-6.81	0.20	0.23	91.75	95.49	0.37	1.32	11.11	92.04
2005	12	15	-0.38	-3.89	1.20	3.25	77.88	86.96	0.49	2.96	36.46	98.24
2005	12	16	1.33	-1.02	53.90	47.05	91.50	88.76	0.92	6.11	3.82	95.56
2005	12	17	-2.06	-5.51	13.30	26.56	84.92	89.47	0.46	5.06	10.42	38.61
2005	12	18	-3.63	-8.41	1.30	7.07	89.25	87.31	0.00	3.59	18.29	92.22
2005	12	19	-3.13	-6.05	0.00	6.21	87.50	81.01	0.00	2.91	43.06	69.63
2005	12	20	-1.55	-5.97	1.50	2.48	90.38	94.17	0.00	2.68	51.04	90.74
2005	12	21	-1.79	-6.90	0.10	0.35	88.63	90.98	0.00	2.55	45.26	75.19
2005	12	22	-2.98	-3.98	5.20	7.09	86.75	83.80	0.24	2.63	13.54	55.00
2005	12	23	-0.59	-4.17	11.60	8.65	94.58	95.06	0.17	2.43	12.50	75.46
2005	12	24	0.98	-4.12	0.00	0.01	90.46	85.98	0.23	2.38	33.10	91.67
2005	12	25	0.73	-6.11	0.30	0.18	92.92	94.29	0.15	1.72	22.22	82.04
2005	12	26	-1.30	-11.09	1.70	0.01	93.96	95.96	0.02	2.22	18.87	64.91
2005	12	27	-2.20	-11.47	0.50	0.00	89.71	91.24	0.23	0.96	34.95	53.33
2005	12	28	-4.26	-12.76	1.50	1.12	87.29	93.24	0.19	2.39	23.61	65.46
2005	12	29	-8.28	-13.28	0.00	0.99	82.92	84.64	0.19	2.81	44.91	84.81
2005	12	30	-12.69	-11.08	0.00	0.01	81.17	75.43	0.30	2.87	48.38	82.69
2005	12	31	-6.05	0.83	4.70	19.95	81.96	87.99	0.79	3.45	40.39	72.31
2006	1	1	-2.45	-0.96	9.40	10.55	91.63	97.55	0.26	0.68	12.85	83.33
2006	1	2	-0.33	-4.14	17.60	12.01	95.58	93.23	0.19	1.52	9.95	83.43
2006	1	3	-0.52	-7.71	3.70	7.01	94.33	90.95	0.09	1.71	21.88	26.02
2006	1	4	-1.63	-11.48	0.10	0.00	92.46	96.54	0.27	1.46	23.26	76.67
2006	1	5	-5.98	-3.01	0.00	0.00	88.83	76.57	0.80	2.28	57.29	41.85
2006	1	6	-6.64	-0.61	0.00	0.00	89.96	76.14	0.65	2.15	41.55	70.19
2006	1	7	-7.50	-2.28	0.00	0.00	90.75	72.57	0.30	2.37	52.89	68.89
2006	1	8	-7.20	-3.17	0.00	0.00	88.75	66.98	0.25	2.83	55.67	72.41
2006	1	9	-7.93	-4.57	0.00	0.00	86.00	55.48	0.49	2.30	57.29	74.26
2006	1	10	-9.66	-5.81	0.00	0.00	87.08	61.28	0.25	1.17	57.75	75.93
2006	1	11	-10.16	-4.51	0.00	0.00	87.67	63.47	0.45	2.45	59.61	77.22
2006	1	12	-10.80	-5.63	0.00	0.00	87.63	52.37	0.36	2.29	64.35	74.07
2006	1	13	-8.34	-1.23	0.00	0.00	82.88	40.15	0.27	2.83	62.85	65.65
2006	1	14	-10.65	-2.30	0.00	0.00	85.63	37.63	0.42	2.00	62.62	74.17
2006	1	15	-12.58	-1.48	0.00	0.00	87.71	44.95	0.86	3.73	65.16	73.24
2006	1	16	-10.74	-6.09	0.00	0.00	86.88	54.93	0.36	2.32	66.55	22.69
2006	1	17	-5.29	-1.30	0.00	6.21	75.08	71.29	0.70	2.83	34.61	41.20
2006	1	18	-0.78	-1.56	39.10	30.45	91.13	91.80	0.73	4.20	4.98	72.50
2006	1	19	-2.38	-5.83	0.00	2.90	89.63	80.28	0.43	2.79	71.76	63.52
2006	1	20	-4.11	-2.06	0.00	0.00	85.33	71.38	0.57	2.15	71.76	71.57
2006	1	21	0.11	-2.92	14.40	12.87	85.67	90.02	0.67	3.58	49.07	72.87
2006	1	22	-0.54	-8.66	5.90	3.35	91.83	94.42	0.15	1.92	19.10	37.59
2006	1	23	-8.36	-16.24	0.00	0.07	84.33	80.54	0.55	1.57	72.92	45.09
2006	1	24	-10.83	-6.47	0.00	0.00	81.04	37.72	0.63	3.01	85.07	72.78
2006	1	25	-8.46	-4.49	0.00	0.00	75.33	38.93	0.34	2.23	64.58	69.17
2006	1	26	-7.30	-6.36	0.00	0.00	81.25	56.44	0.76	2.83	54.28	71.20
2006	1	27	-6.55	-1.67	0.00	0.00	81.71	61.94	1.37	3.16	88.20	73.52
2006	1	28	-2.51	0.57	0.00	0.00	80.58	70.62	0.75	3.16	67.13	60.56
2006	1	29	-4.49	0.71	0.00	0.00	87.79	72.86	0.31	2.62	87.85	71.76
2006	1	30	-4.90	-0.36	0.00	0.00	89.46	75.14	0.44	2.04	88.08	76.57
2006	1	31	-4.29	-1.02	0.00	0.00	87.04	38.43	0.37	0.95	86.23	63.52
2006	2	1	-5.59	-1.18	0.00	0.00	86.13	30.41	0.20	1.50	92.25	48.06
2006	2	2	-7.58	-3.57	0.00	0.00	87.96	43.88	0.44	1.59	94.33	56.39
2006	2	3	-8.53	-4.48	0.00	0.00	88.00	44.00	0.19	0.72	97.80	45.65
2006	2	4	-9.67	-6.69	0.60	0.22	88.38	62.18	0.27	0.84	84.26	78.89
2006	2	5	-6.91	-11.95	0.00	0.00	84.46	87.77	0.32	1.33	93.87	55.83
2006	2	6	-4.43	-11.09	2.70	0.00	90.08	82.70	0.47	2.33	48.03	51.20
2006	2	7	-1.27	-3.69	17.30	23.00	94.29	87.68	0.55	3.32	19.68	80.28
2006	2	8	0.40	-4.08	4.10	8.15	93.50	83.72	0.68	2.45	32.29	81.85
2006	2	9	-0.82	-4.66	9.60	20.53	89.46	88.76	0.62	3.51	35.53	84.91
2006	2	10	-2.20	-5.35	22.40	31.26	90.88	87.66	0.64	4.81	19.56	84.44
2006	2	11	-3.97	-11.06	1.60	0.73	88.88	92.80	0.27	2.27	69.79	86.02
2006	2	12	-9.88	-10.84	0.00	0.00	86.00	81.23	0.46	2.32	120.14	84.81
2006	2	13	-8.43	-8.74	0.00	0.00	85.54	64.18	0.44	2.61	117.59	89.81
2006	2	14	-4.50	-5.36	0.00	0.03	82.46	71.91	0.49	2.46	102.78	88.89
2006	2	15	0.15	-0.64	2.00	6.27	81.88	91.29	0.50	2.06	73.15	91.85
2006	2	16	2.10	1.18	10.80	10.05	92.46	96.53	0.58	2.51	29.28	91.39
2006	2	17	2.16	-1.52	9.40	3.84	89.17	81.11	0.44	2.32	113.77	58.52
2006	2	18	2.45	-0.71	4.60	3.30	80.96	79.94	0.77	2.51	72.57	45.28
2006	2	19	3.23	0.89	0.00	0.00	76.38	66.99	0.87	3.64	112.73	95.09
2006	2	20	4.80	0.11	0.30	0.00	69.54	86.67	0.83	1.87	94.21	91.67
2006	2	21	2.68	-3.52	0.70	0.02	88.25	90.99	0.25	1.08	81.37	95.19
2006	2	22	1.66	-6.11	0.00	0.12	87.42	95.74	0.26	0.84	55.56	89.72
2006	2	23	0.60	-7.16	0.00	0.00	84.21	92.63	0.34	1.60	50.23	103.24
2006	2	24	0.31	-2.71	0.00	0.00	80.92	82.11	0.73	1.78	49.65	105.19
2006	2	25	0.10	-2.50	0.60	0.57	79.88	89.38	0.49	1.15	98.38	83.70
2006	2	26	-1.55	-6.85	2.20	4.98	89.17	94.92	0.34	1.49	49.42	99.07
2006	2	27	-4.93	-13.29	0.00	0.00	74.54	91.03	0.41	1.69	160.65	105.00
2006	2	28	-4.94	-9.54	0.00	0.63	68.79	73.19	0.53	2.25	117.13	105.28
2006	3	1	-3.42	-8.78	0.70	2.07	72.67	78.85	0.48	3.13	77.32	107.41
2006	3	2	-4.80	-10.04	0.10	0.31	71.42	65.65	0.42	2.65	158.80	110.65
2006	3	3	-0.28	-1.74	0.00	0.70	59.38	64.23	1.27	4.23	94.56	114.17
2006	3	4	0.29	-2.69	10.20	13.54	83.17	88.96	1.04	2.31	52.89	119.91
2006	3	5	-2.95	-7.81	8.50	12.86	88.33	92.33	0.42	2.03	37.85	119.17
2006	3	6	-3.93	-7.55	2.90	5.53	85.54	89.33	0.37	3.06	100.00	120.56
2006	3	7	-3.18	-8.08	7.60	5.83	89.96	89.19	0.41	3.33	58.22	120.74
2006	3	8	-3.06	-4.29	7.80	15.80	77.96	69.64	0.50	3.38	152.32	126.76
2006	3	9	0.89	0.88	26.50	37.51	94.38	94.04	0.44	5.07	43.17	127.69
2006	3	10	2.05	-2.28	2.40	7.97	89.00	92.22	0.00	2.87	55.79	58.15
2006	3	11	0.61	-4.30	4.60	4.18	84.83	90.20	0.00	2.91	86.92	102.87
2006	3	12	-4.60	-10.43	2.70	4.25	73.04	92.29	0.00	2.34	122.92	95.19
2006	3	13	-5.58	-13.29	0.00	0.34	72.42	93.51	0.17	1.32	178.82	77.13
2006	3	14	-3.76	-9.68	0.60	1.95	81.08	92.60	0.64	1.52	117.48	123.89
2006	3	15	-2.35	-7.19	0.00	0.02	78.21	91.25	0.35	1.74	184.26	140.46
2006	3	16	-2.05	-6.77	0.00	0.03	82.08	91.99	0.16	1.49	59.49	141.57
2006	3	17	-0.92	-6.60	0.10	0.00	81.54	88.63	0.38	1.27	81.13	142.59
2006	3	18	-0.19	-5.62	0.00	0.00	80.25	90.56	0.29	1.77	186.92	113.43
2006	3	19	1.02	-1.70	0.00	0.00	72.50	66.39	0.30	2.03	213.43	110.46
2006	3	20	2.50	-0.05	0.00	0.20	70.96	74.70	0.25	2.22	211.81	148.24
2006	3	21	4.57	0.44	0.00	0.07	69.08	92.04	0.42	2.25	184.03	83.43
2006	3	22	4.09	0.97	0.60	0.88	86.17	93.14	0.24	1.54	90.16	153.61
2006	3	23	2.17	-2.92	0.00	0.62	86.83	93.19	0.23	1.41	53.94	139.44
2006	3	24	4.63	2.82	0.00	2.07	70.50	80.52	0.50	3.33	181.71	156.94
2006	3	25	5.10	2.32	0.80	15.06	81.67	96.11	0.46	2.74	104.51	140.65
2006	3	26	4.40	3.97	12.00	16.94	92.71	98.35	0.53	3.28	44.68	165.93
2006	3	27	7.41	5.59	0.00	0.00	76.58	92.28	0.38	3.27	211.46	116.39
2006	3	28	3.49	2.04	24.70	14.00	93.04	98.91	0.34	2.23	26.39	158.43
2006	3	29	3.68	0.62	16.10	9.99	87.54	95.25	0.51	2.66	103.59	136.11
2006	3	30	5.38	2.97	3.00	9.21	78.79	92.75	0.58	2.96	98.15	180.09
2006	3	31	6.07	4.59	7.20	12.35	87.25	95.72	0.64	3.48	121.88	169.54
2006	4	1	6.77	4.30	1.90	0.25	77.67	83.04	0.41	2.75	156.13	166.11
2006	4	2	7.52	4.49	13.60	5.19	80.25	92.92	0.27	2.21	200.81	188.06
2006	4	3	4.34	2.38	23.60	4.37	89.00	90.85	0.31	2.62	82.29	131.94
2006	4	4	4.65	1.18	4.30	0.26	78.46	77.28	0.38	2.02	215.05	120.83
2006	4	5	3.18	2.30	3.20	12.63	85.21	83.66	0.69	1.69	89.35	81.94
2006	4	6	1.27	-2.34	2.20	2.40	84.50	82.47	0.13	1.91	98.50	180.56
2006	4	7	2.62	-0.17	0.00	0.00	70.79	52.15	0.32	1.95	242.25	181.30
2006	4	8	6.56	3.62	0.00	0.00	62.79	55.26	0.50	2.45	240.63	194.54
2006	4	9	7.47	5.39	0.00	2.11	73.71	72.12	0.58	1.52	196.76	152.87
2006	4	10	7.59	5.04	5.20	3.32	82.00	85.63	0.89	1.90	126.74	151.57
2006	4	11	1.62	-0.95	9.40	17.41	92.63	95.31	0.17	2.15	60.76	201.57
2006	4	12	1.77	-1.19	7.20	2.17	86.63	86.46	0.20	2.29	86.23	193.43
2006	4	13	3.98	1.55	7.20	9.18	83.08	88.67	0.39	2.90	128.82	218.70
2006	4	14	6.73	4.18	6.50	7.62	85.75	91.49	0.61	3.27	107.87	191.67
2006	4	15	9.46	8.39	0.10	0.19	74.46	72.25	0.60	2.42	155.21	213.06
2006	4	16	9.18	6.55	8.60	11.77	85.13	85.33	0.37	3.53	123.03	216.57
2006	4	17	10.58	6.70	4.70	3.99	74.92	83.02	0.18	1.51	215.05	212.31
2006	4	18	8.65	6.11	1.80	1.93	84.50	87.52	0.12	1.33	132.99	227.96
2006	4	19	8.71	6.42	0.00	1.30	75.83	86.14	0.22	1.39	161.11	236.30
2006	4	20	9.75	7.40	0.10	4.87	71.58	80.06	0.18	1.81	197.57	235.37
2006	4	21	11.52	9.40	0.00	0.00	64.88	68.80	0.26	1.73	254.40	230.00
2006	4	22	12.68	9.65	0.00	2.54	63.58	76.81	0.22	1.79	238.31	227.87
2006	4	23	12.69	9.43	5.30	2.97	69.54	78.23	0.31	1.81	209.14	233.43
2006	4	24	13.66	11.65	0.00	0.00	67.00	63.50	0.33	1.83	226.51	238.61
2006	4	25	13.57	11.60	0.00	2.67	69.21	69.82	0.29	1.66	168.40	206.11
2006	4	26	12.79	10.13	1.10	12.52	80.75	84.98	0.16	1.35	114.81	178.33
2006	4	27	10.23	8.43	8.10	3.92	92.75	95.77	0.11	1.76	32.87	239.81
2006	4	28	10.13	6.35	11.60	25.62	91.88	96.53	0.15	1.82	59.95	149.81
2006	4	29	5.56	3.61	13.40	24.18	91.83	94.17	0.19	1.24	32.75	242.69
2006	4	30	3.99	2.26	9.80	2.86	81.67	80.82	0.27	1.17	240.16	221.11
2006	5	1	8.84	6.32	0.50	0.00	67.17	72.85	0.35	1.70	265.39	249.35
2006	5	2	11.87	9.22	3.50	0.13	68.00	70.40	0.28	2.09	220.60	248.52
2006	5	3	13.85	11.62	0.00	0.00	63.08	62.88	0.27	2.06	283.22	244.72
2006	5	4	15.51	12.40	0.00	0.00	56.46	57.89	0.31	3.22	270.49	225.56
2006	5	5	14.62	10.59	0.20	0.00	59.08	50.51	0.40	4.01	211.81	257.87
2006	5	6	11.71	10.00	0.10	0.00	66.38	52.64	0.20	2.87	235.30	137.31
2006	5	7	11.04	9.30	0.00	0.00	68.21	65.48	0.25	2.64	281.37	263.70
2006	5	8	12.25	10.65	0.00	0.00	64.42	60.98	0.42	2.51	279.75	282.13
2006	5	9	9.21	7.86	1.50	14.47	86.29	87.22	0.56	1.74	50.35	279.54
2006	5	10	10.69	7.39	0.00	3.39	74.38	87.68	0.30	1.46	225.00	244.07
2006	5	11	12.07	8.52	0.00	0.09	67.00	70.19	0.19	1.84	285.07	211.94
2006	5	12	14.10	12.07	6.80	0.68	63.75	58.15	0.29	2.09	243.64	143.52
2006	5	13	13.35	11.56	0.00	5.45	76.08	72.75	0.25	1.94	165.97	214.91
2006	5	14	10.21	9.02	11.60	14.88	87.75	88.24	0.21	2.14	76.16	282.50
2006	5	15	14.23	12.83	0.00	0.23	66.83	59.61	0.40	1.94	273.84	263.61
2006	5	16	15.30	13.81	6.70	13.94	77.08	75.03	0.48	1.99	152.31	242.87
2006	5	17	14.63	11.81	15.10	9.86	79.46	87.96	0.72	2.87	160.07	256.11
2006	5	18	17.08	14.68	11.80	18.07	74.46	72.94	0.52	2.60	147.22	279.26
2006	5	19	13.52	10.90	10.40	1.16	83.75	79.62	0.35	2.06	112.85	222.78
2006	5	20	13.43	10.35	17.80	4.93	77.25	82.49	0.48	1.71	242.48	217.59
2006	5	21	11.55	9.46	6.50	0.07	89.42	78.21	0.37	1.50	78.36	276.48
2006	5	22	18.27	16.07	0.00	0.76	59.21	60.09	0.87	2.99	299.88	304.35
2006	5	23	12.60	8.46	0.10	10.45	71.79	86.08	0.19	0.86	81.60	281.20
2006	5	24	8.71	7.19	4.70	13.45	87.13	84.75	0.20	1.33	82.41	302.50
2006	5	25	11.63	9.74	4.60	8.45	73.46	69.97	0.56	2.39	185.76	306.39
2006	5	26	12.47	10.83	7.20	17.88	87.75	84.23	0.74	3.25	94.91	300.56
2006	5	27	14.25	11.87	33.30	23.51	91.42	92.97	0.79	3.19	78.36	184.35
2006	5	28	12.82	11.41	17.80	16.01	91.38	90.11	0.61	3.22	51.85	95.74
2006	5	29	10.76	7.85	9.20	10.18	86.63	89.76	0.40	1.33	112.85	35.46
2006	5	30	6.12	3.41	7.90	9.91	82.33	86.92	0.17	3.77	88.66	180.00
2006	5	31	5.23	3.17	19.40	12.56	82.00	91.32	0.12	2.69	144.79	314.35
2006	6	1	6.12	3.84	6.80	11.39	84.08	90.58	0.07	2.22	118.06	327.96
2006	6	2	5.52	4.42	5.70	14.18	84.29	92.72	0.19	2.21	84.95	297.87
2006	6	3	7.41	6.91	12.70	16.60	89.63	92.77	0.56	3.44	52.20	331.94
2006	6	4	7.97	7.25	17.30	11.25	89.17	88.67	0.44	2.81	57.87	331.94
2006	6	5	9.08	6.38	2.30	7.72	75.96	89.37	0.32	2.09	168.52	314.91
2006	6	6	8.19	6.81	4.00	7.97	82.00	84.28	0.05	1.53	94.10	340.19
2006	6	7	8.54	6.91	1.50	5.04	77.50	91.31	0.00	1.60	141.32	337.87
2006	6	8	10.98	9.27	0.00	0.00	64.75	73.12	0.07	1.87	267.25	314.91
2006	6	9	11.92	10.63	0.00	0.00	63.29	72.36	0.26	1.89	193.52	150.93
2006	6	10	12.72	10.43	0.20	7.65	71.42	84.05	0.42	2.01	144.56	194.26
2006	6	11	13.93	11.30	0.00	0.00	66.33	69.34	0.27	2.76	323.61	349.17
2006	6	12	16.68	15.07	0.00	0.00	59.42	60.03	0.22	2.57	337.15	329.63
2006	6	13	17.99	15.49	0.00	0.00	59.21	62.60	0.24	1.68	333.22	315.28
2006	6	14	18.65	16.26	0.00	0.00	58.29	67.06	0.26	1.61	314.47	211.20
2006	6	15	20.71	18.12	0.00	0.46	57.63	67.22	0.24	1.60	321.41	347.22
2006	6	16	21.16	18.44	2.60	2.27	63.08	67.41	0.29	2.05	251.16	253.61
2006	6	17	18.23	17.33	6.50	14.57	80.50	72.70	0.49	2.27	170.95	284.54
2006	6	18	21.65	18.83	0.10	2.05	67.25	67.18	0.43	1.78	296.88	216.02
2006	6	19	20.61	18.36	16.30	34.35	74.04	67.73	0.35	2.11	231.37	215.56
2006	6	20	22.12	19.92	3.20	0.00	65.79	67.10	0.38	1.88	308.45	212.13
2006	6	21	22.76	21.15	4.80	5.53	70.08	64.86	0.33	1.71	206.71	135.56
2006	6	22	19.26	16.63	35.70	32.55	80.71	89.30	0.26	1.44	199.19	357.31
2006	6	23	18.25	14.25	5.50	9.63	79.08	92.29	0.12	1.85	191.09	83.24
2006	6	24	21.64	18.56	0.00	2.77	67.96	75.06	0.26	1.55	300.93	190.74
2006	6	25	23.30	21.24	0.00	0.68	61.42	61.48	0.55	1.66	251.16	338.89
2006	6	26	22.43	17.89	0.00	11.42	62.67	84.53	0.49	1.65	310.30	197.96
