Year	Month	Day	T_obs	T_mod	P_obs	P_mod	H_obs	H_mod	W_obs	W_mod	SW_obs	SW_mod
2006	3	18	-5.99	-6.26	0.00	0.00	89.95	94.68	NaN	1.16	152.92	114.44
2006	3	19	-0.45	-2.25	0.00	0.00	54.85	70.59	NaN	1.10	210.44	104.44
2006	3	20	1.31	0.94	0.00	0.00	51.68	72.37	NaN	2.78	214.78	148.24
2006	3	21	3.40	2.03	0.00	0.00	66.24	90.27	NaN	2.81	175.70	96.94
2006	3	22	1.78	1.86	2.70	1.46	95.04	90.88	NaN	2.09	105.12	153.06
2006	3	23	-0.90	-3.26	0.20	1.44	98.14	97.02	NaN	1.27	107.74	140.65
2006	3	24	3.66	3.44	0.00	0.33	56.65	76.64	NaN	3.84	195.13	144.17
2006	3	25	4.03	3.41	1.50	5.19	80.16	94.52	NaN	4.44	120.90	112.41
2006	3	26	5.15	5.50	10.30	9.95	92.33	99.26	NaN	4.76	35.88	153.80
2006	3	27	10.72	8.52	0.60	0.00	58.20	90.92	NaN	3.76	225.67	150.56
2006	3	28	2.27	4.09	17.90	15.77	98.76	94.03	NaN	2.92	37.85	158.80
2006	3	29	-1.10	1.80	13.20	6.10	96.89	91.30	NaN	3.88	90.45	139.35
2006	3	30	2.77	5.99	2.90	4.71	73.92	75.23	NaN	4.33	96.92	178.98
2006	3	31	5.44	7.12	3.60	11.55	80.50	83.30	NaN	5.24	152.54	171.67
2006	4	1	5.65	7.59	0.00	0.39	69.65	63.07	NaN	3.56	167.81	171.11
2006	4	2	4.02	6.80	11.50	2.23	86.04	79.53	NaN	3.07	176.84	187.22
2006	4	3	0.40	3.57	14.50	3.60	95.37	84.78	NaN	3.74	98.17	143.43
2006	4	4	-0.02	2.59	7.60	0.41	83.00	78.28	NaN	2.33	211.87	117.31
2006	4	5	-0.82	2.19	4.60	17.29	92.96	86.44	NaN	1.40	121.82	85.19
2006	4	6	-5.60	-2.36	3.70	3.87	95.49	84.88	NaN	1.61	104.21	181.94
2006	4	7	-3.12	-0.27	0.00	0.00	68.20	58.60	NaN	1.56	265.69	175.46
2006	4	8	3.30	4.78	0.00	0.00	50.88	54.56	NaN	3.04	261.17	196.11
2006	4	9	2.79	6.06	0.00	2.71	81.44	73.89	NaN	1.91	202.92	142.59
2006	4	10	3.76	4.89	3.00	5.42	84.63	92.54	NaN	2.03	157.47	156.67
2006	4	11	-4.43	-0.65	12.40	20.46	98.96	96.94	NaN	2.04	72.25	200.19
2006	4	12	-4.34	-0.35	12.90	1.39	93.98	83.91	NaN	3.13	119.07	200.28
2006	4	13	-1.72	2.03	9.20	5.84	96.01	89.92	NaN	3.83	120.17	218.33
2006	4	14	2.67	5.10	6.40	3.45	96.08	89.61	NaN	4.41	166.03	194.63
2006	4	15	7.38	9.39	0.20	0.08	68.30	70.52	NaN	2.11	177.40	201.30
2006	4	16	4.98	7.32	2.70	4.93	88.76	82.21	NaN	4.91	121.92	199.81
2006	4	17	4.38	7.20	2.60	3.77	89.48	83.07	NaN	2.04	189.25	206.39
2006	4	18	3.20	5.99	1.60	6.51	95.93	91.60	NaN	1.49	122.82	225.28
2006	4	19	3.55	6.35	0.00	4.05	90.02	91.77	NaN	1.27	154.51	235.37
2006	4	20	5.25	7.17	0.50	6.98	78.94	83.86	NaN	1.55	196.89	235.28
2006	4	21	7.41	9.67	0.00	0.59	64.84	69.96	NaN	1.22	268.62	227.87
2006	4	22	8.71	10.43	0.00	2.20	61.02	74.12	NaN	1.99	240.12	222.31
2006	4	23	7.01	9.87	2.60	6.86	80.24	80.47	NaN	2.00	226.17	170.19
2006	4	24	9.07	12.12	0.00	0.22	73.33	66.49	NaN	1.78	248.39	240.09
2006	4	25	8.97	12.40	0.00	4.43	74.30	70.91	NaN	2.00	176.67	194.72
2006	4	26	6.92	10.68	6.80	9.75	98.19	85.79	NaN	1.94	124.04	127.96
2006	4	27	4.73	8.64	9.30	4.48	99.73	97.01	NaN	1.88	47.77	237.41
2006	4	28	4.75	6.61	15.90	30.98	99.73	97.58	NaN	2.30	86.95	109.63
2006	4	29	-0.36	3.78	17.10	33.87	99.48	94.37	NaN	1.35	43.76	213.06
2006	4	30	-1.27	2.67	11.80	2.88	91.80	82.44	NaN	1.36	244.31	213.89
2006	5	1	3.63	6.74	0.00	0.00	72.01	72.29	NaN	1.79	301.58	239.26
2006	5	2	6.50	9.66	0.40	0.30	70.76	69.99	NaN	2.10	204.99	240.65
2006	5	3	9.24	11.52	0.00	0.00	63.71	66.15	NaN	1.65	313.82	231.48
2006	5	4	9.79	12.90	0.00	0.00	63.89	56.76	NaN	3.10	299.83	222.59
2006	5	5	8.52	12.25	0.00	0.00	68.04	45.95	NaN	3.79	180.10	263.24
2006	5	6	7.09	10.61	0.60	0.00	61.52	51.49	NaN	2.79	224.06	100.46
2006	5	7	6.60	9.12	0.00	1.41	68.51	69.09	NaN	2.67	306.42	251.67
2006	5	8	7.72	10.41	0.00	0.00	62.76	63.02	NaN	2.32	317.15	279.72
2006	5	9	4.57	8.32	3.20	14.12	88.37	87.39	NaN	1.82	78.09	278.89
2006	5	10	4.52	7.37	0.00	6.53	89.78	92.56	NaN	1.80	184.28	219.26
2006	5	11	6.61	8.68	0.00	0.00	79.43	74.50	NaN	1.71	301.06	198.61
2006	5	12	9.44	12.49	0.50	0.63	61.94	56.06	NaN	2.09	278.78	134.44
2006	5	13	7.82	12.36	0.00	6.82	89.09	74.07	NaN	2.49	159.94	209.81
2006	5	14	4.19	9.37	8.70	10.48	99.67	88.99	NaN	2.97	60.35	272.50
2006	5	15	9.40	12.85	0.00	0.00	67.96	64.07	NaN	1.88	304.48	207.22
2006	5	16	10.81	14.71	10.20	13.88	80.23	71.60	NaN	2.94	169.89	243.43
2006	5	17	9.41	11.61	15.60	13.14	91.13	90.17	NaN	2.98	160.29	262.31
2006	5	18	13.20	15.38	8.50	16.39	75.01	70.66	NaN	3.27	170.99	288.80
2006	5	19	7.60	11.10	9.20	0.20	95.80	78.08	NaN	2.95	122.83	169.63
2006	5	20	7.42	10.43	16.80	3.49	88.89	82.23	NaN	1.88	267.74	166.11
2006	5	21	6.14	9.92	5.10	0.05	98.74	75.93	NaN	2.12	98.89	215.19
2006	5	22	13.32	16.91	0.00	0.02	61.27	55.60	NaN	3.60	304.80	273.52
2006	5	23	5.42	9.26	2.60	7.55	92.17	81.25	NaN	1.36	96.82	237.50
2006	5	24	2.70	7.43	4.10	11.29	98.26	85.44	NaN	1.38	84.95	260.65
2006	5	25	6.30	10.01	3.60	5.01	79.19	70.55	NaN	3.18	200.26	297.31
2006	5	26	7.43	10.89	7.30	11.79	96.41	85.62	NaN	4.09	83.72	265.28
2006	5	27	9.36	12.34	33.10	20.32	99.51	92.49	NaN	4.14	40.99	197.59
2006	5	28	9.14	11.54	19.70	12.61	94.77	91.62	NaN	3.65	45.77	72.87
2006	5	29	4.78	8.05	5.60	10.40	99.15	90.00	NaN	1.83	89.49	31.85
2006	5	30	-0.22	3.69	8.70	13.18	99.44	88.34	NaN	4.17	79.24	166.85
2006	5	31	-0.86	3.77	9.50	9.83	98.96	90.46	NaN	3.18	116.28	312.87
2006	6	1	-0.27	4.15	6.20	10.64	99.21	90.85	NaN	2.83	88.15	328.70
2006	6	2	-0.69	4.64	8.30	15.17	98.92	94.23	NaN	2.10	75.79	294.26
2006	6	3	1.92	7.22	15.50	5.64	99.51	92.10	NaN	3.15	50.90	330.46
2006	6	4	2.33	7.34	15.10	15.28	99.60	89.49	NaN	3.04	35.96	331.30
2006	6	5	2.70	6.20	1.50	6.88	94.52	90.60	NaN	2.58	136.97	336.48
2006	6	6	2.05	6.96	11.40	11.04	98.77	85.54	NaN	1.61	97.68	339.17
2006	6	7	3.37	7.25	0.50	8.41	93.76	91.78	NaN	1.77	179.75	320.74
2006	6	8	4.96	9.78	0.00	0.00	82.79	72.39	NaN	1.90	204.38	325.83
2006	6	9	6.62	10.97	0.00	0.00	76.18	68.59	NaN	1.82	244.73	96.85
2006	6	10	7.15	10.70	0.40	10.06	93.28	82.48	NaN	2.23	111.94	171.48
2006	6	11	8.29	11.08	0.00	0.00	80.55	70.07	NaN	2.78	353.64	349.07
2006	6	12	11.79	14.97	0.00	0.00	72.71	60.60	NaN	2.08	352.46	333.52
2006	6	13	12.96	15.79	0.00	0.00	71.12	60.10	NaN	1.57	350.32	272.41
2006	6	14	13.71	16.72	0.00	0.00	68.33	68.17	NaN	1.77	353.31	230.83
2006	6	15	16.00	18.85	0.00	0.14	62.66	65.91	NaN	1.78	337.18	335.28
2006	6	16	17.31	19.73	3.30	3.64	61.09	64.39	NaN	2.29	284.85	281.39
2006	6	17	14.53	18.03	4.50	11.88	86.52	72.54	NaN	2.90	176.44	169.26
2006	6	18	17.08	19.41	0.00	2.43	79.10	68.97	NaN	2.12	300.71	195.65
2006	6	19	16.87	19.35	15.20	22.53	74.55	65.32	NaN	2.45	269.34	191.48
2006	6	20	18.10	20.06	0.10	0.01	71.38	68.60	NaN	2.09	299.11	230.37
2006	6	21	19.56	21.60	9.70	4.19	70.15	65.20	NaN	2.14	181.93	196.39
2006	6	22	14.49	16.54	16.40	23.54	93.45	90.59	NaN	1.75	170.26	357.41
2006	6	23	12.84	13.75	3.10	9.98	100.00	95.15	NaN	1.45	137.12	129.44
2006	6	24	17.19	18.21	0.00	5.34	86.31	79.23	NaN	1.43	342.89	191.85
2006	6	25	19.13	22.38	0.00	1.02	72.94	57.33	NaN	2.09	258.83	330.65
2006	6	26	17.57	18.23	0.00	11.96	82.89	84.59	NaN	1.54	319.57	159.44
2006	6	27	16.87	18.72	0.90	19.29	95.24	87.81	NaN	1.43	207.40	174.44
2006	6	28	15.02	17.95	11.40	68.18	87.73	80.38	NaN	2.51	204.14	109.26
2006	6	29	12.68	16.47	18.20	24.00	91.92	85.92	NaN	1.88	117.10	172.22
2006	6	30	10.44	14.27	5.50	17.18	99.94	91.22	NaN	2.10	99.58	268.70
2006	7	1	10.11	14.03	0.00	5.12	98.38	83.23	NaN	1.81	196.40	262.87
2006	7	2	11.69	14.25	0.00	0.35	91.27	78.45	NaN	2.49	252.21	167.13
2006	7	3	15.07	17.53	0.00	10.05	84.37	71.16	NaN	2.04	292.87	111.30
2006	7	4	15.88	19.37	0.00	4.32	89.38	66.19	NaN	1.90	235.01	164.72
2006	7	5	17.52	21.29	0.00	0.33	81.20	56.42	NaN	2.34	327.52	189.26
2006	7	6	15.65	19.19	7.40	10.96	86.27	74.94	NaN	2.08	236.81	217.78
2006	7	7	12.22	16.25	16.50	31.16	100.00	87.07	NaN	1.79	131.73	278.70
2006	7	8	12.90	15.73	0.60	34.70	99.91	88.92	NaN	2.85	120.53	251.30
2006	7	9	14.33	16.81	5.20	6.72	94.66	84.53	NaN	1.41	192.77	354.72
2006	7	10	15.36	17.83	0.00	2.06	83.08	80.43	NaN	1.98	231.40	346.94
2006	7	11	17.11	19.34	0.00	6.13	79.40	74.40	NaN	1.37	293.82	230.65
2006	7	12	15.71	17.61	3.90	23.54	94.23	89.78	NaN	1.23	155.05	378.80
2006	7	13	15.99	17.26	0.10	18.49	86.98	87.38	NaN	1.14	317.19	376.48
2006	7	14	15.54	16.81	0.00	46.72	91.85	90.44	NaN	1.42	193.36	378.24
2006	7	15	13.86	14.77	0.00	0.13	92.58	82.78	NaN	2.29	284.83	371.39
2006	7	16	11.28	13.41	0.00	0.00	82.28	70.98	NaN	2.47	338.37	363.70
2006	7	17	12.61	13.97	0.00	0.00	72.00	67.96	NaN	2.26	340.21	360.65
2006	7	18	14.75	16.81	0.00	0.00	66.57	64.60	NaN	1.51	334.09	284.35
2006	7	19	17.53	19.94	0.10	0.00	64.61	65.92	NaN	1.46	329.84	353.43
2006	7	20	20.43	21.45	0.20	3.47	56.65	68.87	NaN	1.67	319.18	323.80
2006	7	21	19.82	19.26	3.90	42.81	58.18	85.36	NaN	1.55	309.53	364.44
2006	7	22	17.87	17.75	0.90	9.76	75.38	89.05	NaN	1.92	238.20	340.19
2006	7	23	16.50	19.09	4.90	1.77	93.89	72.14	NaN	1.50	169.91	130.19
2006	7	24	16.75	18.85	0.00	6.04	87.42	82.12	NaN	1.66	238.02	92.31
2006	7	25	17.85	18.10	0.10	22.30	78.40	92.52	NaN	2.02	263.85	348.61
2006	7	26	18.96	17.98	0.20	27.93	73.01	92.52	NaN	2.69	254.87	344.91
2006	7	27	19.72	19.21	0.00	1.57	65.45	81.44	NaN	2.75	247.42	200.83
2006	7	28	16.56	19.89	1.20	4.54	87.22	71.79	NaN	2.00	189.77	271.02
2006	7	29	12.94	16.73	6.20	17.34	99.67	90.17	NaN	2.37	53.98	255.09
2006	7	30	15.67	16.82	3.90	13.01	87.67	86.63	NaN	1.83	231.33	234.35
2006	7	31	17.55	19.50	15.40	35.33	74.17	71.86	NaN	1.92	222.17	153.89
2006	8	1	13.51	16.77	9.50	7.56	95.86	82.33	NaN	2.20	107.55	241.57
2006	8	2	10.52	13.97	1.70	2.48	91.45	81.62	NaN	2.50	142.29	289.91
2006	8	3	8.07	10.78	42.10	31.27	97.80	92.49	NaN	1.44	31.65	345.74
2006	8	4	5.98	11.50	19.10	9.86	99.80	93.02	NaN	2.54	24.10	317.59
2006	8	5	8.07	11.62	6.50	19.03	99.75	92.01	NaN	2.87	80.98	363.15
2006	8	6	7.69	12.19	38.20	20.00	99.82	93.04	NaN	3.88	24.51	312.13
2006	8	7	9.30	12.27	40.00	59.68	99.89	94.26	NaN	4.67	107.21	196.20
2006	8	8	10.52	13.36	11.40	14.92	95.24	84.02	NaN	2.31	203.14	178.98
2006	8	9	8.20	12.22	3.00	0.69	99.88	84.67	NaN	1.40	110.73	316.02
2006	8	10	8.62	11.76	1.80	11.88	93.60	86.65	NaN	1.89	132.94	305.46
2006	8	11	6.62	10.50	3.30	5.30	98.01	84.87	NaN	2.18	115.60	353.70
2006	8	12	5.17	8.87	8.20	18.18	99.72	87.94	NaN	1.45	69.93	200.28
2006	8	13	6.87	9.78	8.10	28.60	91.30	80.52	NaN	2.17	218.34	164.81
2006	8	14	6.28	11.35	6.20	13.88	98.45	75.29	NaN	2.10	98.58	227.31
2006	8	15	9.24	12.48	0.00	0.01	81.57	70.80	NaN	3.22	191.67	232.96
2006	8	16	13.21	18.02	0.00	1.14	72.59	52.83	NaN	2.44	158.08	335.19
2006	8	17	15.35	20.11	0.00	0.00	59.64	50.16	NaN	2.50	150.29	360.00
2006	8	18	13.90	17.76	0.40	3.87	93.73	70.35	NaN	2.51	218.16	359.35
2006	8	19	16.69	17.88	0.00	4.45	79.15	71.55	NaN	2.10	262.49	351.11
2006	8	20	11.78	14.46	4.90	0.73	92.74	83.39	NaN	2.57	86.41	325.19
2006	8	21	9.57	12.72	3.30	3.26	94.28	79.02	NaN	2.82	152.50	244.63
2006	8	22	8.47	12.04	9.70	2.37	99.57	77.44	NaN	3.71	48.47	256.48
2006	8	23	9.75	12.60	0.00	0.00	96.32	75.89	NaN	1.76	195.70	307.13
2006	8	24	11.27	14.58	21.10	10.30	88.24	71.40	NaN	2.31	189.76	309.81
2006	8	25	8.59	11.29	0.00	0.00	84.29	73.87	NaN	2.79	236.66	237.31
2006	8	26	NaN	11.80	0.00	0.23	NaN	72.70	NaN	2.50	NaN	140.65
2006	8	27	NaN	11.32	0.00	11.58	NaN	85.71	NaN	3.24	NaN	332.69
2006	8	28	NaN	11.18	0.00	19.62	NaN	86.63	NaN	2.55	NaN	308.52
2006	8	29	NaN	8.76	0.00	5.95	NaN	78.50	NaN	4.33	NaN	144.91
2006	8	30	NaN	7.30	0.00	20.43	NaN	91.87	NaN	4.10	NaN	232.78
2006	8	31	6.07	8.78	0.00	0.22	95.07	85.15	NaN	3.17	81.79	328.15
2006	9	1	10.85	12.81	0.00	0.00	67.67	63.26	NaN	1.85	250.42	265.74
2006	9	2	14.62	17.11	0.00	0.19	69.03	58.61	NaN	2.09	245.61	258.06
2006	9	3	14.59	17.69	0.00	0.02	84.89	64.73	NaN	3.32	89.90	229.07
2006	9	4	16.74	17.54	0.00	6.51	94.03	84.71	NaN	3.95	140.15	147.41
2006	9	5	15.26	15.46	0.00	2.00	91.51	87.21	NaN	2.21	179.81	200.74
2006	9	6	16.44	17.50	0.00	0.21	76.41	67.15	NaN	1.50	235.73	239.54
2006	9	7	18.66	19.40	0.10	8.54	63.04	66.29	NaN	2.33	230.53	244.17
2006	9	8	9.59	11.36	23.80	22.13	96.66	84.52	NaN	2.04	167.85	199.54
2006	9	9	9.00	11.27	0.00	0.00	70.69	62.65	NaN	1.87	250.00	252.41
2006	9	10	12.71	15.33	0.00	0.00	56.56	51.69	NaN	1.35	234.33	249.07
2006	9	11	13.93	16.46	0.00	0.00	69.25	57.79	NaN	1.83	186.21	234.17
2006	9	12	13.78	16.82	0.00	0.00	79.60	58.28	NaN	2.03	218.35	237.31
2006	9	13	14.75	17.27	0.00	0.79	68.06	54.20	NaN	2.53	280.51	232.22
2006	9	14	NaN	18.38	0.00	0.00	NaN	44.49	NaN	2.78	NaN	227.69
2006	9	15	NaN	17.21	0.00	1.94	NaN	60.09	NaN	3.26	NaN	153.89
2006	9	16	NaN	16.30	0.00	4.53	NaN	69.74	NaN	1.90	NaN	180.37
2006	9	17	NaN	14.11	0.00	2.25	NaN	74.58	NaN	1.39	NaN	156.20
2006	9	18	NaN	13.08	0.00	13.50	NaN	79.73	NaN	1.91	NaN	132.13
2006	9	19	NaN	11.04	0.00	41.13	NaN	94.07	NaN	2.94	NaN	55.09
2006	9	20	NaN	11.84	0.00	0.00	NaN	80.92	NaN	1.53	NaN	177.50
2006	9	21	NaN	15.42	0.00	0.00	NaN	57.44	NaN	1.54	NaN	215.28
2006	9	22	NaN	16.63	0.00	0.00	NaN	60.56	NaN	1.39	NaN	212.22
2006	9	23	NaN	17.23	0.00	0.00	NaN	61.34	NaN	2.19	NaN	208.15
2006	9	24	NaN	18.38	0.00	0.00	NaN	50.90	NaN	2.75	NaN	205.56
2006	9	25	NaN	16.51	0.00	0.00	NaN	53.77	NaN	1.88	NaN	168.24
2006	9	26	NaN	13.66	0.00	8.50	NaN	83.50	NaN	2.21	NaN	136.02
2006	9	27	NaN	11.09	0.00	3.22	NaN	92.77	NaN	2.03	NaN	63.61
2006	9	28	NaN	10.82	0.00	0.00	NaN	83.84	NaN	1.09	NaN	161.67
2006	9	29	NaN	13.42	0.00	0.00	NaN	71.80	NaN	1.60	NaN	184.35
2006	9	30	NaN	14.32	0.00	4.10	NaN	74.72	NaN	1.85	NaN	159.54
2006	10	1	NaN	15.40	0.00	0.63	NaN	70.58	NaN	2.24	NaN	175.37
2006	10	2	NaN	14.47	0.00	0.83	NaN	77.07	NaN	2.23	NaN	126.30
2006	10	3	NaN	17.36	0.00	4.65	NaN	61.85	NaN	3.93	NaN	178.24
2006	10	4	NaN	8.66	0.00	13.69	NaN	88.03	NaN	2.36	NaN	71.94
2006	10	5	NaN	6.95	0.00	4.82	NaN	85.51	NaN	2.11	NaN	103.33
2006	10	6	NaN	9.34	0.00	0.00	NaN	64.07	NaN	2.39	NaN	175.74
2006	10	7	NaN	9.98	0.00	0.98	NaN	74.69	NaN	2.67	NaN	111.39
2006	10	8	NaN	8.32	0.00	0.01	NaN	68.62	NaN	1.53	NaN	173.24
2006	10	9	NaN	11.88	0.00	0.00	NaN	46.68	NaN	1.51	NaN	171.11
2006	10	10	NaN	12.19	0.00	0.00	NaN	52.22	NaN	1.47	NaN	166.94
2006	10	11	NaN	14.25	0.00	0.00	NaN	40.53	NaN	2.09	NaN	164.81
2006	10	12	NaN	12.57	0.00	0.00	NaN	63.41	NaN	2.21	NaN	157.13
2006	10	13	NaN	11.09	0.00	0.00	NaN	74.80	NaN	1.89	NaN	156.48
2006	10	14	NaN	9.42	0.00	1.80	NaN	71.54	NaN	2.56	NaN	103.24
2006	10	15	NaN	8.59	0.00	0.00	NaN	62.35	NaN	1.76	NaN	156.85
2006	10	16	NaN	6.28	0.00	0.00	NaN	63.68	NaN	1.87	NaN	153.98
2006	10	17	NaN	9.11	0.00	0.00	NaN	40.83	NaN	1.38	NaN	156.02
2006	10	18	NaN	11.94	0.00	0.00	NaN	39.69	NaN	2.30	NaN	141.67
2006	10	19	NaN	15.04	0.00	0.00	NaN	41.56	NaN	2.63	NaN	142.31
2006	10	20	NaN	12.36	0.00	0.00	NaN	57.73	NaN	2.61	NaN	132.59
2006	10	21	NaN	11.11	0.00	2.33	NaN	69.50	NaN	2.09	NaN	108.15
2006	10	22	NaN	12.94	0.00	0.00	NaN	59.55	NaN	2.49	NaN	136.48
2006	10	23	NaN	16.21	0.00	0.00	NaN	50.85	NaN	3.40	NaN	132.04
2006	10	24	NaN	11.47	0.00	17.73	NaN	77.68	NaN	2.03	NaN	75.93
2006	10	25	NaN	11.14	0.00	0.00	NaN	58.70	NaN	2.45	NaN	131.11
2006	10	26	NaN	18.77	0.00	0.00	NaN	34.98	NaN	2.98	NaN	111.94
2006	10	27	NaN	15.13	0.00	1.02	NaN	59.56	NaN	2.46	NaN	119.81
2006	10	28	NaN	12.08	0.00	0.70	NaN	82.90	NaN	2.88	NaN	120.56
2006	10	29	NaN	9.00	0.00	8.30	NaN	89.67	NaN	4.98	NaN	8.80
2006	10	30	NaN	5.19	0.00	2.41	NaN	85.94	NaN	2.15	NaN	53.80
2006	10	31	NaN	11.80	0.00	0.00	NaN	47.22	NaN	2.85	NaN	111.39
2006	11	1	NaN	3.24	0.00	7.90	NaN	86.08	NaN	4.31	NaN	66.85
2006	11	2	NaN	-4.41	0.00	5.69	NaN	81.72	NaN	3.79	NaN	111.67
2006	11	3	NaN	-4.40	0.00	4.92	NaN	93.84	NaN	3.11	NaN	81.20
2006	11	4	NaN	-2.59	0.00	0.49	NaN	84.07	NaN	4.28	NaN	113.52
2006	11	5	NaN	1.31	0.00	4.64	NaN	83.92	NaN	5.28	NaN	55.00
2006	11	6	NaN	3.18	0.00	0.00	NaN	68.62	NaN	4.53	NaN	112.13
2006	11	7	NaN	7.92	0.00	0.00	NaN	30.57	NaN	3.15	NaN	112.31
2006	11	8	NaN	7.57	0.00	0.00	NaN	50.84	NaN	3.44	NaN	100.83
2006	11	9	NaN	6.06	0.40	8.57	NaN	90.09	NaN	4.34	NaN	26.57
2006	11	10	NaN	0.36	0.50	1.90	NaN	79.48	NaN	2.63	NaN	75.19
2006	11	11	NaN	6.04	0.10	5.88	NaN	54.10	NaN	4.75	NaN	61.02
2006	11	12	NaN	2.00	0.00	14.44	NaN	93.23	NaN	5.20	NaN	44.44
2006	11	13	NaN	2.53	0.10	4.61	NaN	86.17	NaN	5.32	NaN	85.37
2006	11	14	NaN	6.99	0.00	1.42	NaN	93.48	NaN	3.98	NaN	21.20
2006	11	15	NaN	9.81	0.30	0.00	NaN	56.40	NaN	2.94	NaN	94.54
2006	11	16	NaN	11.68	16.10	0.00	NaN	46.33	NaN	4.05	NaN	92.41
2006	11	17	NaN	12.58	0.50	0.00	NaN	49.27	NaN	3.94	NaN	89.35
2006	11	18	NaN	9.46	0.20	0.06	NaN	69.75	NaN	2.74	NaN	53.15
2006	11	19	NaN	7.17	0.20	0.00	NaN	72.81	NaN	1.12	NaN	88.98
2006	11	20	NaN	2.87	14.20	2.34	NaN	75.96	NaN	1.75	NaN	90.09
2006	11	21	NaN	4.99	15.20	9.07	NaN	64.30	NaN	1.46	NaN	71.39
2006	11	22	NaN	0.22	0.20	14.88	NaN	96.80	NaN	2.13	NaN	27.04
2006	11	23	NaN	4.72	0.30	0.00	NaN	63.40	NaN	3.22	NaN	67.22
2006	11	24	NaN	9.14	0.40	0.00	NaN	61.18	NaN	3.64	NaN	82.41
2006	11	25	NaN	13.04	14.30	0.00	NaN	53.19	NaN	5.03	NaN	80.37
2006	11	26	NaN	10.98	0.30	0.00	NaN	47.65	NaN	1.95	NaN	80.74
2006	11	27	NaN	9.62	0.30	0.00	NaN	41.61	NaN	1.24	NaN	81.67
2006	11	28	10.57	9.37	0.10	0.00	27.53	39.49	NaN	2.02	69.86	55.00
2006	11	29	4.08	5.99	0.00	2.55	85.50	85.79	NaN	1.61	43.62	13.80
2006	11	30	3.78	4.76	0.00	0.11	93.04	80.70	NaN	1.55	62.48	76.85
2006	12	1	6.25	6.25	0.30	0.00	66.94	43.96	NaN	1.19	98.31	78.61
2006	12	2	4.88	6.03	0.10	0.00	41.07	40.46	NaN	1.38	99.11	78.33
2006	12	3	3.05	6.67	0.10	0.00	47.53	51.82	NaN	2.73	60.31	68.80
2006	12	4	2.86	7.25	7.10	3.17	84.64	71.07	NaN	3.17	17.84	70.28
2006	12	5	6.00	9.33	3.70	1.70	79.44	62.76	NaN	4.03	40.22	72.59
2006	12	6	7.07	8.12	1.40	5.79	64.62	74.94	NaN	2.87	31.35	56.48
2006	12	7	3.22	5.49	1.00	0.20	86.11	70.80	NaN	2.34	60.55	72.04
2006	12	8	7.36	8.91	2.00	0.01	57.76	52.02	NaN	5.12	48.29	71.85
2006	12	9	-0.53	1.89	12.30	9.60	98.11	91.78	NaN	1.94	13.82	14.63
2006	12	10	-4.09	-1.78	6.30	2.46	99.65	89.84	NaN	2.46	28.79	65.93
2006	12	11	-4.20	-0.66	0.30	0.00	71.32	44.76	NaN	2.73	74.58	75.74
2006	12	12	-0.31	0.99	2.00	0.04	58.64	58.64	NaN	3.09	37.08	59.81
2006	12	13	0.12	1.46	9.00	0.00	77.67	65.60	NaN	2.79	77.83	72.13
2006	12	14	5.08	6.13	0.20	0.00	40.58	35.52	NaN	2.51	58.08	70.83
2006	12	15	5.83	6.84	0.20	0.00	39.81	36.98	NaN	1.74	57.12	71.20
2006	12	16	3.52	5.70	0.00	0.00	61.29	53.51	NaN	2.91	40.54	68.70
2006	12	17	1.13	2.56	5.30	3.85	95.99	91.49	NaN	2.43	8.05	32.59
2006	12	18	-4.90	-2.81	6.40	1.79	99.57	94.85	NaN	1.16	27.05	64.07
2006	12	19	-6.95	-5.09	0.80	0.17	99.58	91.22	NaN	1.30	19.26	65.46
2006	12	20	-7.26	-4.73	0.20	0.00	95.69	75.14	NaN	1.13	61.84	72.13
2006	12	21	-4.83	-4.99	0.00	0.01	99.29	93.25	NaN	1.14	31.78	71.30
2006	12	22	-3.65	-2.49	0.20	0.00	71.17	66.54	NaN	2.05	62.89	71.57
2006	12	23	2.68	1.53	0.10	0.00	46.33	53.62	NaN	2.12	61.79	71.39
2006	12	24	3.14	2.87	0.00	0.00	61.34	64.81	NaN	1.72	58.03	69.72
2006	12	25	-0.31	0.64	0.10	0.00	71.66	76.05	NaN	1.29	75.98	71.11
2006	12	26	0.06	1.07	0.40	0.00	35.50	46.64	NaN	1.03	61.06	71.85
2006	12	27	2.14	2.56	0.00	0.00	40.57	40.93	NaN	2.92	58.96	72.31
2006	12	28	2.82	2.29	0.00	0.00	35.28	49.58	NaN	3.70	62.61	72.50
2006	12	29	0.10	1.27	0.20	0.88	73.29	69.53	NaN	2.99	36.88	67.96
2006	12	30	2.94	4.68	0.10	0.00	40.23	30.80	NaN	2.86	62.74	74.44
2006	12	31	4.28	5.28	0.00	4.17	56.86	68.07	NaN	3.51	53.33	72.13
2007	1	1	3.94	5.51	2.60	4.64	64.62	69.67	NaN	4.52	16.50	35.83
2007	1	2	-3.65	-1.57	0.00	5.29	67.78	86.44	NaN	3.31	4.60	38.98
2007	1	3	NaN	-2.09	0.00	5.15	NaN	86.73	NaN	3.70	NaN	55.28
2007	1	4	NaN	2.51	0.00	4.60	NaN	80.49	NaN	4.10	NaN	52.41
2007	1	5	NaN	0.47	0.00	6.46	NaN	94.44	NaN	4.72	NaN	48.43
2007	1	6	NaN	2.45	0.00	0.54	NaN	85.69	NaN	3.64	NaN	42.41
