Year	Month	Day	T_obs	T_mod	P_obs	P_mod	H_obs	H_mod	W_obs	W_mod	SW_obs	SW_mod
2008	1	8	1.80	2.59	NaN	0.00	NaN	59.05	NaN	1.44	NaN	76.02
2008	1	9	2.43	4.81	NaN	0.17	NaN	52.49	NaN	2.15	NaN	48.33
2008	1	10	4.42	5.56	NaN	0.00	NaN	64.85	NaN	1.64	NaN	75.56
2008	1	11	3.07	7.22	NaN	0.00	NaN	51.20	NaN	2.19	NaN	77.87
2008	1	12	2.14	5.30	NaN	6.57	NaN	79.30	NaN	1.93	NaN	44.07
2008	1	13	1.40	0.86	NaN	0.10	NaN	95.11	NaN	1.43	NaN	48.06
2008	1	14	-0.99	3.83	NaN	0.00	NaN	63.07	NaN	1.08	NaN	81.48
2008	1	15	0.29	4.77	NaN	0.00	NaN	55.79	NaN	2.20	NaN	81.85
2008	1	16	2.67	4.86	NaN	0.33	NaN	65.31	NaN	1.31	NaN	37.13
2008	1	17	2.50	3.96	NaN	8.21	NaN	78.96	NaN	1.78	NaN	44.91
2008	1	18	4.76	5.41	NaN	2.90	NaN	77.65	NaN	2.31	NaN	78.15
2008	1	19	6.71	6.58	NaN	0.92	NaN	76.73	NaN	2.09	NaN	79.44
2008	1	20	5.04	5.90	NaN	0.00	NaN	57.68	NaN	2.12	NaN	86.20
2008	1	21	2.85	6.44	NaN	0.00	NaN	51.72	NaN	2.16	NaN	89.72
2008	1	22	2.83	3.44	NaN	5.55	NaN	78.28	NaN	3.38	NaN	48.06
2008	1	23	0.44	0.86	NaN	0.04	NaN	62.98	NaN	1.49	NaN	90.19
2008	1	24	3.05	5.03	NaN	0.00	NaN	40.61	NaN	1.56	NaN	91.30
2008	1	25	2.43	2.25	NaN	2.43	NaN	81.71	NaN	1.19	NaN	44.35
2008	1	26	1.65	3.99	NaN	0.00	NaN	42.14	NaN	1.40	NaN	99.44
2008	1	27	8.34	4.85	NaN	3.11	NaN	53.34	NaN	2.39	NaN	21.20
2008	1	28	5.41	4.52	NaN	3.11	NaN	85.20	NaN	1.29	NaN	27.96
2008	1	29	1.15	1.08	NaN	0.07	NaN	96.63	NaN	1.21	NaN	66.02
2008	1	30	2.10	2.76	NaN	0.40	NaN	81.67	NaN	1.21	NaN	48.98
2008	1	31	2.20	2.20	NaN	0.02	NaN	69.23	NaN	0.80	NaN	101.39
2008	2	1	3.85	6.34	NaN	0.00	NaN	49.66	NaN	1.89	NaN	69.35
2008	2	2	2.75	2.71	NaN	2.95	NaN	77.86	NaN	1.66	NaN	49.54
2008	2	3	-0.12	3.01	NaN	0.00	NaN	55.02	NaN	1.61	NaN	113.89
2008	2	4	4.56	6.62	NaN	4.05	NaN	60.48	NaN	1.89	NaN	66.94
2008	2	5	4.66	4.42	NaN	1.48	NaN	67.90	NaN	1.45	NaN	112.96
2008	2	6	5.85	6.52	NaN	12.54	NaN	72.09	NaN	2.36	NaN	62.31
2008	2	7	3.57	2.61	NaN	0.77	NaN	82.58	NaN	2.21	NaN	112.50
2008	2	8	1.24	2.10	NaN	0.00	NaN	53.18	NaN	1.34	NaN	121.76
2008	2	9	1.24	3.35	NaN	0.00	NaN	58.54	NaN	1.43	NaN	121.11
2008	2	10	-0.52	2.89	NaN	0.00	NaN	54.91	NaN	1.10	NaN	124.81
2008	2	11	-0.17	2.94	NaN	0.00	NaN	51.18	NaN	1.00	NaN	130.00
2008	2	12	-0.35	3.17	NaN	0.00	NaN	54.70	NaN	1.47	NaN	131.94
2008	2	13	-2.70	3.42	NaN	0.00	NaN	46.92	NaN	1.17	NaN	136.20
2008	2	14	-2.63	4.77	NaN	0.00	NaN	39.59	NaN	0.93	NaN	134.07
2008	2	15	-0.95	1.33	NaN	0.40	NaN	63.23	NaN	1.35	NaN	118.98
2008	2	16	-3.48	-2.72	NaN	0.00	NaN	57.57	NaN	1.00	NaN	142.96
2008	2	17	-3.10	-0.28	NaN	0.00	NaN	37.55	NaN	1.08	NaN	145.37
2008	2	18	1.59	3.22	NaN	0.00	NaN	42.83	NaN	2.14	NaN	143.24
2008	2	19	3.77	4.57	NaN	0.00	NaN	40.81	NaN	1.09	NaN	144.91
2008	2	20	2.74	6.35	NaN	0.00	NaN	39.06	NaN	1.31	NaN	137.69
2008	2	21	5.45	7.81	NaN	0.03	NaN	72.56	NaN	2.94	NaN	107.04
2008	2	22	7.22	9.29	NaN	0.02	NaN	69.30	NaN	1.89	NaN	140.56
2008	2	23	9.08	7.13	NaN	0.17	NaN	77.25	NaN	1.42	NaN	47.13
2008	2	24	10.96	12.32	NaN	0.00	NaN	39.20	NaN	1.49	NaN	153.15
2008	2	25	8.98	11.15	NaN	0.00	NaN	52.77	NaN	2.54	NaN	151.48
2008	2	26	9.25	10.90	NaN	0.06	NaN	43.69	NaN	1.89	NaN	160.19
2008	2	27	7.22	8.42	NaN	1.42	NaN	73.72	NaN	2.74	NaN	116.57
2008	2	28	7.08	7.41	NaN	0.00	NaN	63.78	NaN	1.06	NaN	165.37
2008	2	29	7.98	9.75	NaN	2.01	NaN	73.53	NaN	2.68	NaN	64.26
2008	3	1	7.85	8.36	NaN	12.01	NaN	70.08	NaN	4.96	NaN	132.41
2008	3	2	12.02	7.67	NaN	3.39	NaN	75.45	NaN	4.25	NaN	152.31
2008	3	3	11.15	8.51	NaN	2.87	NaN	74.61	NaN	2.43	NaN	123.43
2008	3	4	2.55	3.92	NaN	2.07	NaN	70.95	NaN	1.24	NaN	134.44
2008	3	5	-0.82	1.25	NaN	0.90	NaN	74.57	NaN	2.18	NaN	137.96
2008	3	6	-2.63	0.54	NaN	0.00	NaN	48.39	NaN	0.94	NaN	191.85
2008	3	7	-0.36	5.06	NaN	0.00	NaN	61.15	NaN	1.49	NaN	181.02
2008	3	8	1.95	4.29	NaN	1.73	NaN	75.38	NaN	1.73	NaN	138.61
2008	3	9	3.80	7.30	NaN	0.00	NaN	58.91	NaN	1.04	NaN	191.02
2008	3	10	8.34	9.33	NaN	0.00	NaN	46.00	NaN	1.93	NaN	191.67
2008	3	11	7.10	7.86	NaN	2.52	NaN	59.77	NaN	2.52	NaN	181.11
2008	3	12	7.99	8.91	NaN	8.06	NaN	74.33	NaN	3.56	NaN	153.43
2008	3	13	5.99	4.77	NaN	0.98	NaN	72.28	NaN	3.59	NaN	186.85
2008	3	14	6.22	7.25	NaN	12.32	NaN	82.10	NaN	2.01	NaN	45.74
2008	3	15	9.17	10.60	NaN	4.00	NaN	69.49	NaN	0.99	NaN	181.02
2008	3	16	7.80	9.99	NaN	0.89	NaN	64.85	NaN	2.30	NaN	102.87
2008	3	17	5.05	6.06	NaN	3.65	NaN	80.10	NaN	2.81	NaN	115.00
2008	3	18	2.09	2.13	NaN	0.61	NaN	69.57	NaN	2.76	NaN	193.52
2008	3	19	2.68	2.03	NaN	2.20	NaN	69.52	NaN	2.59	NaN	198.06
2008	3	20	1.25	1.08	NaN	2.73	NaN	78.25	NaN	2.88	NaN	182.96
2008	3	21	2.92	3.95	NaN	3.70	NaN	71.37	NaN	1.87	NaN	97.96
2008	3	22	3.55	3.18	NaN	0.01	NaN	57.75	NaN	2.22	NaN	220.37
2008	3	23	1.76	2.76	NaN	0.07	NaN	63.70	NaN	2.06	NaN	222.69
2008	3	24	0.13	1.12	NaN	0.97	NaN	73.15	NaN	2.05	NaN	168.24
2008	3	25	-0.46	-0.26	NaN	7.67	NaN	72.95	NaN	3.88	NaN	167.22
2008	3	26	0.74	0.88	NaN	0.05	NaN	73.34	NaN	2.75	NaN	225.74
2008	3	27	5.31	5.43	NaN	0.00	NaN	58.82	NaN	1.11	NaN	230.46
2008	3	28	5.14	5.45	NaN	1.96	NaN	78.86	NaN	1.19	NaN	131.30
2008	3	29	7.95	7.22	NaN	0.92	NaN	63.84	NaN	2.53	NaN	246.48
2008	3	30	11.08	11.64	NaN	0.00	NaN	42.20	NaN	2.05	NaN	247.59
2008	3	31	11.17	11.96	NaN	2.76	NaN	60.36	NaN	1.79	NaN	245.00
2008	4	1	9.17	11.04	NaN	1.90	NaN	81.11	NaN	2.28	NaN	156.67
2008	4	2	5.90	7.38	NaN	16.01	NaN	83.88	NaN	2.70	NaN	126.30
2008	4	3	3.79	5.34	NaN	9.75	NaN	85.48	NaN	2.13	NaN	161.39
2008	4	4	5.17	5.91	NaN	6.19	NaN	86.34	NaN	1.46	NaN	133.98
2008	4	5	6.41	6.99	NaN	0.37	NaN	65.63	NaN	1.61	NaN	224.07
2008	4	6	4.95	6.63	NaN	3.57	NaN	71.47	NaN	1.67	NaN	208.33
2008	4	7	2.49	3.34	NaN	8.74	NaN	65.88	NaN	3.62	NaN	213.33
2008	4	8	4.52	6.19	NaN	0.00	NaN	58.57	NaN	1.40	NaN	272.41
2008	4	9	10.55	12.89	NaN	0.00	NaN	49.16	NaN	1.59	NaN	263.06
2008	4	10	13.48	12.47	NaN	1.74	NaN	68.23	NaN	1.53	NaN	205.46
2008	4	11	13.10	15.38	NaN	0.77	NaN	54.29	NaN	2.76	NaN	272.96
2008	4	12	7.48	8.36	NaN	0.74	NaN	68.60	NaN	2.85	NaN	192.04
2008	4	13	8.67	9.33	NaN	0.03	NaN	58.48	NaN	1.38	NaN	258.98
2008	4	14	9.85	10.75	NaN	4.12	NaN	55.98	NaN	1.73	NaN	282.41
2008	4	15	5.79	6.50	NaN	11.12	NaN	84.45	NaN	2.94	NaN	121.20
2008	4	16	5.98	5.62	NaN	0.56	NaN	76.94	NaN	1.90	NaN	252.04
2008	4	17	6.83	7.51	NaN	0.00	NaN	72.76	NaN	1.09	NaN	284.72
2008	4	18	9.48	11.33	NaN	0.03	NaN	57.30	NaN	1.79	NaN	260.00
2008	4	19	10.84	11.45	NaN	2.18	NaN	66.06	NaN	2.98	NaN	199.91
2008	4	20	11.68	13.45	NaN	0.00	NaN	49.18	NaN	1.64	NaN	301.30
2008	4	21	10.47	13.08	NaN	10.93	NaN	64.82	NaN	1.61	NaN	123.43
2008	4	22	8.23	11.31	NaN	14.75	NaN	77.55	NaN	2.06	NaN	153.89
2008	4	23	7.90	9.41	NaN	0.93	NaN	78.14	NaN	1.96	NaN	208.70
2008	4	24	10.22	11.81	NaN	4.43	NaN	63.58	NaN	1.24	NaN	305.37
2008	4	25	8.35	10.10	NaN	8.72	NaN	74.63	NaN	3.24	NaN	223.24
2008	4	26	9.43	10.24	NaN	0.09	NaN	69.03	NaN	1.28	NaN	312.87
2008	4	27	11.95	13.58	NaN	0.00	NaN	45.95	NaN	1.96	NaN	320.19
2008	4	28	15.41	16.51	NaN	1.79	NaN	53.34	NaN	1.68	NaN	302.87
2008	4	29	9.30	11.69	NaN	12.41	NaN	80.81	NaN	1.56	NaN	144.81
2008	4	30	12.10	14.01	NaN	0.00	NaN	56.62	NaN	1.47	NaN	317.31
2008	5	1	10.62	11.71	NaN	1.36	NaN	66.09	NaN	1.79	NaN	265.37
2008	5	2	11.26	12.55	NaN	2.92	NaN	68.01	NaN	1.59	NaN	306.20
2008	5	3	12.66	12.63	NaN	0.07	NaN	67.49	NaN	1.54	NaN	322.41
2008	5	4	12.27	12.33	NaN	0.50	NaN	66.39	NaN	1.28	NaN	328.06
2008	5	5	10.73	11.42	NaN	2.25	NaN	70.89	NaN	1.39	NaN	315.56
2008	5	6	11.83	13.22	NaN	2.45	NaN	74.58	NaN	1.43	NaN	323.15
2008	5	7	11.45	13.36	NaN	0.00	NaN	56.83	NaN	1.73	NaN	333.15
2008	5	8	12.67	13.95	NaN	0.00	NaN	51.21	NaN	1.57	NaN	338.15
2008	5	9	14.40	15.57	NaN	0.00	NaN	55.03	NaN	2.00	NaN	337.31
2008	5	10	14.11	15.13	NaN	3.79	NaN	60.12	NaN	2.45	NaN	328.06
2008	5	11	14.81	15.60	NaN	0.00	NaN	51.07	NaN	2.37	NaN	341.48
2008	5	12	15.05	15.77	NaN	1.23	NaN	48.39	NaN	2.16	NaN	342.22
2008	5	13	16.66	16.88	NaN	0.00	NaN	50.75	NaN	1.30	NaN	343.15
2008	5	14	16.69	17.45	NaN	0.00	NaN	53.85	NaN	1.45	NaN	340.93
2008	5	15	18.10	17.12	NaN	10.03	NaN	66.17	NaN	1.66	NaN	254.17
2008	5	16	17.27	17.47	NaN	2.25	NaN	64.60	NaN	1.92	NaN	294.72
2008	5	17	17.64	17.35	NaN	7.82	NaN	73.56	NaN	1.37	NaN	299.91
2008	5	18	13.20	13.00	NaN	23.68	NaN	90.84	NaN	1.34	NaN	57.50
2008	5	19	12.48	12.80	NaN	12.89	NaN	88.45	NaN	1.30	NaN	112.22
2008	5	20	9.65	12.13	NaN	11.98	NaN	85.46	NaN	1.86	NaN	117.78
2008	5	21	10.27	11.17	NaN	9.98	NaN	85.25	NaN	1.18	NaN	218.89
2008	5	22	12.45	13.14	NaN	14.04	NaN	86.56	NaN	1.34	NaN	256.11
2008	5	23	13.01	15.05	NaN	4.74	NaN	80.32	NaN	1.24	NaN	161.57
2008	5	24	15.79	17.37	NaN	0.21	NaN	68.45	NaN	1.14	NaN	349.44
2008	5	25	17.25	19.09	NaN	0.35	NaN	61.95	NaN	1.67	NaN	335.37
2008	5	26	19.30	23.43	NaN	0.00	NaN	46.90	NaN	1.89	NaN	297.59
2008	5	27	23.08	25.38	NaN	0.00	NaN	39.03	NaN	1.98	NaN	353.98
2008	5	28	21.37	25.27	NaN	0.00	NaN	42.11	NaN	1.21	NaN	303.89
2008	5	29	25.16	24.17	NaN	0.00	NaN	48.59	NaN	1.83	NaN	347.04
2008	5	30	25.18	22.71	NaN	0.00	NaN	52.06	NaN	2.78	NaN	347.22
2008	5	31	20.41	19.31	NaN	3.69	NaN	67.90	NaN	1.76	NaN	326.39
2008	6	1	21.58	20.74	NaN	0.00	NaN	63.91	NaN	1.49	NaN	356.85
2008	6	2	21.68	21.87	NaN	1.07	NaN	60.39	NaN	1.14	NaN	336.48
2008	6	3	19.22	18.94	NaN	9.81	NaN	75.44	NaN	1.33	NaN	295.56
2008	6	4	17.78	18.03	NaN	21.88	NaN	84.06	NaN	1.80	NaN	271.20
2008	6	5	16.96	17.73	NaN	26.72	NaN	87.77	NaN	1.60	NaN	200.00
2008	6	6	16.05	16.40	NaN	8.64	NaN	87.27	NaN	1.24	NaN	146.02
2008	6	7	16.37	15.12	NaN	5.44	NaN	81.85	NaN	1.53	NaN	76.39
2008	6	8	15.66	15.15	NaN	16.17	NaN	85.32	NaN	1.05	NaN	242.41
2008	6	9	17.17	16.97	NaN	10.85	NaN	85.36	NaN	1.26	NaN	254.63
2008	6	10	19.31	20.68	NaN	7.30	NaN	65.04	NaN	1.14	NaN	347.04
2008	6	11	16.88	17.85	NaN	31.89	NaN	83.06	NaN	2.19	NaN	205.19
2008	6	12	16.01	15.68	NaN	1.16	NaN	76.77	NaN	1.55	NaN	347.41
2008	6	13	11.60	12.43	NaN	3.55	NaN	77.72	NaN	3.13	NaN	242.69
2008	6	14	11.85	13.01	NaN	1.18	NaN	70.57	NaN	1.44	NaN	355.46
2008	6	15	13.61	13.71	NaN	10.33	NaN	77.37	NaN	1.34	NaN	263.89
2008	6	16	14.14	15.31	NaN	3.12	NaN	75.26	NaN	1.07	NaN	302.22
2008	6	17	14.48	17.04	NaN	18.33	NaN	79.71	NaN	1.27	NaN	273.80
2008	6	18	15.86	17.19	NaN	6.96	NaN	82.71	NaN	1.69	NaN	234.54
2008	6	19	19.48	20.16	NaN	1.19	NaN	65.11	NaN	2.04	NaN	345.65
2008	6	20	21.07	20.41	NaN	3.08	NaN	68.36	NaN	2.08	NaN	358.98
2008	6	21	21.83	20.99	NaN	0.79	NaN	69.68	NaN	1.02	NaN	361.30
2008	6	22	24.93	24.87	NaN	0.00	NaN	59.56	NaN	1.14	NaN	354.26
2008	6	23	22.96	24.13	NaN	7.83	NaN	68.96	NaN	2.02	NaN	327.96
2008	6	24	21.58	22.29	NaN	17.40	NaN	77.80	NaN	1.06	NaN	282.41
2008	6	25	23.17	25.37	NaN	44.20	NaN	66.79	NaN	1.23	NaN	351.85
2008	6	26	19.58	20.37	NaN	23.02	NaN	87.67	NaN	1.21	NaN	182.69
2008	6	27	19.88	19.58	NaN	14.04	NaN	84.30	NaN	1.74	NaN	232.04
2008	6	28	19.83	19.15	NaN	0.61	NaN	75.13	NaN	1.25	NaN	270.09
2008	6	29	22.33	21.70	NaN	0.55	NaN	69.08	NaN	1.12	NaN	337.13
2008	6	30	21.47	20.02	NaN	15.94	NaN	84.22	NaN	1.25	NaN	197.41
2008	7	1	22.44	22.16	NaN	4.11	NaN	71.20	NaN	1.50	NaN	353.33
2008	7	2	21.06	23.30	NaN	3.18	NaN	67.42	NaN	1.05	NaN	308.98
2008	7	3	21.42	21.88	NaN	14.93	NaN	71.41	NaN	1.80	NaN	304.63
2008	7	4	17.26	17.53	NaN	8.75	NaN	76.82	NaN	2.09	NaN	265.09
2008	7	5	18.48	17.34	NaN	0.00	NaN	60.24	NaN	1.48	NaN	363.80
2008	7	6	20.15	21.39	NaN	10.32	NaN	65.05	NaN	1.46	NaN	314.07
2008	7	7	15.09	16.68	NaN	9.98	NaN	86.93	NaN	1.51	NaN	83.06
2008	7	8	15.43	16.94	NaN	1.07	NaN	67.40	NaN	3.18	NaN	309.44
2008	7	9	16.76	16.82	NaN	0.90	NaN	72.51	NaN	2.37	NaN	321.57
2008	7	10	20.75	20.75	NaN	0.00	NaN	60.18	NaN	1.96	NaN	354.63
2008	7	11	22.38	23.93	NaN	1.25	NaN	57.25	NaN	1.31	NaN	351.30
2008	7	12	18.30	19.62	NaN	25.99	NaN	81.74	NaN	1.55	NaN	242.31
2008	7	13	15.36	16.51	NaN	11.20	NaN	88.90	NaN	1.78	NaN	123.06
2008	7	14	13.89	14.94	NaN	25.61	NaN	88.15	NaN	2.04	NaN	104.54
2008	7	15	16.71	16.85	NaN	1.81	NaN	74.26	NaN	2.29	NaN	287.96
2008	7	16	19.48	20.40	NaN	2.00	NaN	64.82	NaN	2.44	NaN	345.09
2008	7	17	14.88	16.80	NaN	19.34	NaN	85.59	NaN	1.11	NaN	153.06
2008	7	18	15.76	17.04	NaN	5.48	NaN	75.61	NaN	2.00	NaN	318.24
2008	7	19	19.50	19.95	NaN	4.02	NaN	66.63	NaN	1.71	NaN	343.61
2008	7	20	17.55	19.63	NaN	19.20	NaN	78.50	NaN	1.79	NaN	302.04
2008	7	21	14.34	14.54	NaN	2.74	NaN	74.32	NaN	2.73	NaN	339.35
2008	7	22	12.05	13.35	NaN	17.43	NaN	81.93	NaN	3.10	NaN	224.81
2008	7	23	13.36	14.76	NaN	16.68	NaN	87.94	NaN	2.33	NaN	231.39
2008	7	24	15.21	16.70	NaN	8.00	NaN	85.22	NaN	1.27	NaN	132.59
2008	7	25	18.39	19.89	NaN	6.38	NaN	80.53	NaN	1.13	NaN	251.02
2008	7	26	20.70	21.52	NaN	4.20	NaN	74.05	NaN	1.51	NaN	312.22
2008	7	27	21.57	21.81	NaN	8.38	NaN	69.70	NaN	1.50	NaN	262.87
2008	7	28	21.45	22.77	NaN	2.89	NaN	63.16	NaN	1.32	NaN	329.72
2008	7	29	22.58	22.20	NaN	8.38	NaN	71.45	NaN	1.42	NaN	274.07
2008	7	30	23.35	22.81	NaN	2.58	NaN	71.18	NaN	1.35	NaN	297.96
2008	7	31	22.64	21.28	NaN	10.84	NaN	81.96	NaN	1.06	NaN	277.69
2008	8	1	21.99	23.45	NaN	22.41	NaN	71.44	NaN	2.37	NaN	298.24
2008	8	2	19.52	20.78	NaN	3.31	NaN	79.77	NaN	1.36	NaN	265.46
2008	8	3	21.45	21.23	NaN	2.05	NaN	72.24	NaN	1.65	NaN	265.19
2008	8	4	21.24	21.91	NaN	6.08	NaN	67.57	NaN	2.51	NaN	239.44
2008	8	5	17.10	19.56	NaN	2.40	NaN	74.13	NaN	1.75	NaN	269.63
2008	8	6	20.66	21.07	NaN	0.00	NaN	70.89	NaN	1.29	NaN	298.06
2008	8	7	23.25	24.10	NaN	6.51	NaN	62.88	NaN	1.10	NaN	295.74
2008	8	8	17.35	18.96	NaN	7.87	NaN	75.85	NaN	2.17	NaN	284.81
2008	8	9	15.30	16.54	NaN	7.50	NaN	79.29	NaN	2.71	NaN	237.78
2008	8	10	18.63	19.02	NaN	0.00	NaN	59.57	NaN	1.31	NaN	299.81
2008	8	11	21.77	21.89	NaN	0.04	NaN	61.65	NaN	1.97	NaN	273.06
2008	8	12	22.55	23.15	NaN	0.22	NaN	66.35	NaN	1.38	NaN	296.30
2008	8	13	17.97	17.98	NaN	1.09	NaN	77.39	NaN	0.76	NaN	103.15
2008	8	14	19.83	19.67	NaN	0.63	NaN	76.05	NaN	1.56	NaN	272.41
2008	8	15	15.36	15.29	NaN	9.86	NaN	87.47	NaN	2.51	NaN	64.81
2008	8	16	12.48	13.52	NaN	12.96	NaN	78.82	NaN	2.78	NaN	225.09
2008	8	17	15.08	16.62	NaN	0.09	NaN	61.68	NaN	1.49	NaN	272.04
2008	8	18	18.61	19.35	NaN	0.00	NaN	64.34	NaN	1.39	NaN	289.07
2008	8	19	21.12	22.55	NaN	4.00	NaN	64.01	NaN	1.98	NaN	282.31
2008	8	20	16.62	18.03	NaN	8.29	NaN	83.09	NaN	0.99	NaN	97.59
2008	8	21	19.47	19.55	NaN	4.58	NaN	79.33	NaN	1.24	NaN	273.15
2008	8	22	20.20	21.34	NaN	7.69	NaN	81.13	NaN	1.39	NaN	243.33
2008	8	23	14.28	16.75	NaN	5.78	NaN	78.50	NaN	2.25	NaN	253.70
2008	8	24	14.86	14.92	NaN	1.22	NaN	70.55	NaN	2.46	NaN	273.70
2008	8	25	16.24	17.58	NaN	0.00	NaN	60.23	NaN	1.13	NaN	270.65
2008	8	26	18.62	19.17	NaN	0.00	NaN	68.35	NaN	1.23	NaN	267.59
2008	8	27	NaN	19.64	NaN	0.00	NaN	69.39	NaN	1.19	NaN	266.20
2008	8	28	NaN	20.38	NaN	0.17	NaN	69.98	NaN	2.02	NaN	250.93
2008	8	29	NaN	19.71	NaN	0.13	NaN	70.97	NaN	2.20	NaN	261.30
2008	8	30	NaN	18.29	NaN	0.00	NaN	76.76	NaN	1.27	NaN	261.39
2008	8	31	NaN	20.29	NaN	0.40	NaN	70.20	NaN	1.16	NaN	253.61
2008	9	1	19.01	19.82	1.00	19.45	75.39	81.02	2.72	1.80	NaN	165.93
2008	9	2	19.63	20.40	0.00	3.01	71.00	77.27	2.01	1.32	NaN	246.39
2008	9	3	21.62	22.15	3.40	0.00	60.25	59.15	3.10	2.13	NaN	248.52
2008	9	4	19.85	20.27	0.00	1.39	68.46	75.34	2.20	1.31	NaN	244.72
2008	9	5	20.28	21.77	0.00	0.00	69.17	56.39	1.42	1.52	NaN	243.98
2008	9	6	24.11	23.05	0.00	0.09	48.04	55.58	3.45	1.86	NaN	231.76
2008	9	7	15.49	15.93	8.00	25.79	86.67	86.25	2.02	1.29	NaN	104.91
2008	9	8	15.62	16.30	1.00	0.32	72.79	69.68	1.21	1.33	NaN	234.35
2008	9	9	17.37	18.73	0.00	0.00	64.63	57.44	2.37	0.92	NaN	240.09
2008	9	10	20.17	21.99	0.00	1.86	59.17	59.97	3.45	2.07	NaN	223.70
2008	9	11	18.74	22.87	0.00	1.99	64.00	62.10	2.19	1.11	NaN	227.50
2008	9	12	17.16	19.48	1.00	25.55	79.39	79.73	2.40	1.99	NaN	195.46
2008	9	13	13.25	13.99	0.00	7.95	80.42	79.59	3.53	2.00	NaN	79.72
2008	9	14	7.73	9.30	19.00	19.86	84.63	85.48	2.52	1.50	NaN	47.59
2008	9	15	6.80	8.43	21.00	15.66	90.17	88.57	1.71	1.70	NaN	79.35
2008	9	16	7.07	8.65	12.00	3.89	84.54	80.95	2.32	2.43	NaN	150.46
2008	9	17	8.30	7.81	0.00	0.00	69.88	74.38	2.03	0.86	NaN	223.52
2008	9	18	8.67	8.21	0.00	0.00	68.96	68.54	1.52	1.40	NaN	218.61
2008	9	19	9.42	8.88	0.00	0.02	70.00	66.90	1.44	1.52	NaN	218.70
2008	9	20	9.19	9.33	0.00	0.35	71.17	76.45	0.98	1.08	NaN	93.80
2008	9	21	9.03	8.70	0.00	2.30	78.04	81.00	0.73	1.25	NaN	171.02
2008	9	22	9.24	7.50	0.00	0.72	84.46	81.63	0.91	0.97	NaN	140.19
2008	9	23	9.70	8.66	0.00	0.00	84.04	72.37	0.88	0.94	NaN	204.07
2008	9	24	8.43	10.04	0.00	4.17	80.88	75.96	1.30	1.10	NaN	177.41
2008	9	25	9.26	10.45	11.00	4.74	92.42	83.89	1.43	1.52	NaN	135.37
2008	9	26	9.49	9.18	0.00	0.86	75.83	79.63	2.13	1.49	NaN	141.48
2008	9	27	9.05	8.93	0.00	0.00	81.46	69.29	1.41	1.93	NaN	169.26
2008	9	28	7.78	10.40	0.00	0.00	74.54	58.81	1.32	1.22	NaN	193.43
2008	9	29	10.77	12.69	0.00	0.00	70.38	62.17	2.23	1.94	NaN	183.98
2008	9	30	12.17	12.74	14.30	2.44	74.38	73.11	1.39	1.96	NaN	166.48
2008	10	1	12.07	12.40	40.80	1.04	83.63	71.95	1.55	2.41	NaN	125.46
2008	10	2	11.67	12.09	37.60	12.33	83.50	74.26	1.76	2.43	NaN	133.70
2008	10	3	7.69	8.05	57.00	21.60	86.13	85.54	2.75	1.51	NaN	54.07
2008	10	4	6.33	6.39	33.00	3.63	84.04	81.21	2.18	2.85	NaN	143.61
2008	10	5	8.23	8.83	0.00	0.00	65.04	54.96	3.73	1.90	NaN	175.83
2008	10	6	12.78	14.40	15.70	6.03	64.96	71.39	3.48	2.38	NaN	158.80
2008	10	7	13.44	14.19	28.80	1.80	80.63	80.49	2.27	0.86	NaN	135.56
2008	10	8	13.10	15.11	0.00	0.00	75.17	63.63	1.87	1.37	NaN	161.67
2008	10	9	10.73	14.15	0.00	0.00	91.00	71.60	1.06	1.20	NaN	151.02
2008	10	10	11.23	14.56	0.00	0.07	89.75	76.53	1.46	1.07	NaN	155.00
2008	10	11	11.83	15.70	0.00	0.00	82.92	61.73	1.23	0.70	NaN	155.74
2008	10	12	12.53	15.89	0.00	0.00	71.13	58.00	1.09	0.84	NaN	152.04
2008	10	13	14.42	17.06	0.00	0.36	62.17	50.70	2.46	1.15	NaN	150.19
2008	10	14	15.62	17.11	0.50	9.13	75.75	76.93	1.55	1.54	NaN	96.85
2008	10	15	14.68	15.88	0.00	0.41	80.75	76.87	1.77	1.55	NaN	140.19
2008	10	16	12.53	13.91	60.40	12.62	87.42	83.18	2.26	1.77	NaN	49.91
2008	10	17	7.78	6.99	9.70	2.24	71.58	68.14	2.08	2.01	NaN	148.52
2008	10	18	6.40	8.61	0.00	0.00	76.25	55.16	0.88	1.40	NaN	145.74
2008	10	19	8.58	9.83	0.00	0.00	77.42	71.36	1.38	1.20	NaN	138.43
2008	10	20	12.40	13.68	0.00	0.00	64.58	53.89	3.37	1.04	NaN	136.85
2008	10	21	13.26	15.08	0.00	0.00	60.08	51.38	3.51	1.53	NaN	132.78
2008	10	22	11.43	12.63	0.00	2.36	76.54	81.93	3.79	1.52	NaN	126.30
2008	10	23	6.43	7.32	13.10	2.07	83.29	85.67	2.40	1.36	NaN	42.50
2008	10	24	5.48	9.91	0.00	0.00	92.46	77.72	0.90	1.01	NaN	125.37
2008	10	25	6.80	9.45	0.00	0.00	85.58	80.72	0.80	0.79	NaN	120.74
2008	10	26	5.70	10.84	0.00	0.00	86.88	65.76	1.07	1.04	NaN	124.07
2008	10	27	10.03	13.62	0.00	0.00	71.21	56.59	1.79	1.22	NaN	89.81
2008	10	28	9.05	10.99	13.90	1.17	85.92	84.27	1.54	1.19	NaN	100.83
2008	10	29	6.96	8.83	7.10	5.02	89.13	90.60	1.94	1.19	NaN	24.91
